MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,address,Dist_from_Center_ft,Log_SalePrice
70,RM,60.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,2,3,1,1,0.0,1,0.0,677.0,677.0,GasA,3,1,SBrkr,833,677,0,1510,0.0,0.0,2,0,3,1,4,7,7,0,0,Detchd,1974.0,1,2.0,720.0,3,3,0,0,0,160,0,0,0,0,0,None,0,6,2009,WD,Normal,809 CLARK AVE,2406.7492789602543,11.379394072345706
50,RM,50.0,3500,Pave,Grvl,3,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,2,312.0,1,0.0,408.0,720.0,GasA,3,1,SBrkr,720,564,0,1284,0.0,0.0,1,1,2,1,3,5,7,0,0,Detchd,1948.0,1,1.0,240.0,3,3,2,0,35,0,0,0,0,0,1,None,0,4,2009,WD,Normal,515 8TH ST,2332.288955486261,11.608235644774552
75,RM,90.0,8100,Pave,None,3,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,849.0,849.0,GasA,3,0,FuseA,1075,1063,0,2138,0.0,0.0,2,0,2,3,3,11,7,0,0,Detchd,1910.0,1,2.0,360.0,2,1,0,40,156,0,0,0,0,0,3,None,0,11,2009,WD,Normal,803 KELLOGG AVE,2449.105998513157,11.571194373094205
70,RM,65.0,11700,Pave,Pave,2,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,4,3,Stone,3,2,1,1,0.0,1,0.0,1240.0,1240.0,GasW,3,0,SBrkr,1320,1320,0,2640,0.0,0.0,1,1,4,1,4,8,7,1,4,Detchd,1950.0,1,4.0,864.0,3,3,0,181,0,386,0,0,0,0,0,None,0,5,2009,WD,Normal,829 DOUGLAS AVE,2864.3321314198843,12.491172637278908
70,RM,70.0,8400,Pave,None,3,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,3,3,BrkTil,2,4,2,1,0.0,1,0.0,917.0,917.0,GasA,4,1,FuseA,1090,917,0,2007,0.0,0.0,2,0,3,1,5,8,7,0,0,Detchd,1930.0,1,1.0,357.0,3,3,2,0,235,0,0,0,0,0,0,None,0,6,2009,WD,Normal,803 DUFF AVE,2833.0857358044104,11.982929094215963
70,RM,60.0,3600,Pave,Grvl,3,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1917,2007,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,624.0,624.0,GasA,5,1,SBrkr,664,624,0,1288,1.0,0.0,1,0,3,1,5,5,7,1,4,Attchd,1917.0,1,1.0,280.0,3,3,0,0,103,0,0,0,0,0,0,None,0,5,2009,WD,Normal,219 7TH ST,2198.4497015850975,11.686878772093667
70,RM,121.0,17671,Pave,Grvl,3,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,8,9,1882,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,1,4,216.0,1,0.0,700.0,916.0,GasA,4,1,SBrkr,916,826,0,1742,0.0,0.0,1,1,4,1,4,8,7,1,4,Attchd,1925.0,1,2.0,424.0,3,3,1,0,169,0,0,0,0,0,0,None,0,11,2009,WD,Normal,703 DUFF AVE,2555.3506923650402,12.031719258385396
30,C (all),60.0,3300,Pave,None,3,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,3,1910,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,624.0,624.0,GasA,5,1,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,3,5,7,1,4,None,0.0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,None,0,6,2009,WD,Normal,322 7TH ST,1884.058499923383,10.976782033219948
70,RM,50.0,9000,Pave,None,3,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,5,624.0,1,0.0,26.0,650.0,GasA,5,1,SBrkr,832,650,0,1482,0.0,1.0,1,0,3,1,3,7,7,0,0,Detchd,1930.0,1,2.0,324.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2009,WD,Normal,,3071.6646698192453,11.870599909242044
30,RM,60.0,7200,Pave,None,3,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,247.0,3,465.0,310.0,1022.0,GasW,3,0,SBrkr,1022,0,0,1022,1.0,0.0,1,0,2,1,3,4,2,0,0,Detchd,1956.0,1,1.0,280.0,3,3,2,0,30,226,0,0,0,0,0,None,0,6,2009,WD,Normal,217 E 7TH ST,3188.6456913520246,11.350406535472453
50,RM,98.0,8820,Pave,None,3,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,2,1088.0,1,0.0,0.0,1088.0,GasA,3,1,SBrkr,1188,561,120,1869,0.0,0.0,1,0,2,1,3,7,7,0,0,Detchd,1963.0,1,2.0,456.0,3,3,2,48,0,244,0,0,0,0,1,None,0,9,2009,WD,Normal,604 CARROLL AVE,2777.4150974893087,11.73526869611367
50,RM,60.0,5400,Pave,None,3,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,3,3,1,1,0.0,1,0.0,972.0,972.0,GasA,5,1,SBrkr,1044,0,436,1480,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1920.0,1,1.0,207.0,2,3,2,0,0,176,0,0,0,0,0,None,0,9,2009,ConLI,Family,618 CARROLL AVE,2873.5423193471365,11.686878772093667
70,RM,60.0,9720,Pave,Grvl,3,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,741.0,741.0,GasA,5,1,SBrkr,780,741,0,1521,0.0,0.0,1,0,4,1,4,8,7,0,0,Detchd,1950.0,1,3.0,640.0,3,3,2,0,0,238,0,0,0,0,3,None,0,9,2009,WD,Normal,618 CRAWFORD AVE,3275.490284059858,11.894780707439258
30,C (all),60.0,7879,Pave,None,3,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,495.0,1,0.0,225.0,720.0,GasA,3,0,FuseA,720,0,0,720,0.0,0.0,1,0,2,1,3,4,7,0,0,None,0.0,0,0,0,0,0,0,0,523,115,0,0,0,0,2,None,0,11,2009,WD,Abnorml,,2609.7957122162225,10.460242108190519
30,C (all),72.0,9392,Pave,None,3,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,3,2,CBlock,2,3,1,1,0.0,1,0.0,245.0,245.0,GasA,3,0,SBrkr,797,0,0,797,0.0,0.0,1,0,2,1,3,5,7,0,0,None,0.0,0,0,0,0,0,0,0,36,94,0,0,0,0,0,None,0,9,2009,WD,Abnorml,,2609.7957122162225,10.691944912900398
70,RL,144.0,21384,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,6,1309.0,1,0.0,15.0,1324.0,GasA,5,1,SBrkr,1072,504,0,1576,2.0,0.0,1,1,3,1,4,6,7,1,3,Attchd,1923.0,2,2.0,528.0,3,3,2,0,312,0,0,0,0,0,0,None,0,5,2009,WD,Normal,1239 ORCHARD DR,5278.803308846518,12.31716669303576
30,RL,51.0,6615,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1022.0,1022.0,GasA,3,0,FuseA,1432,0,0,1432,0.0,0.0,1,0,3,1,4,6,7,1,4,BuiltIn,1923.0,1,1.0,216.0,2,3,2,266,61,0,0,0,0,0,2,None,0,9,2009,WD,Normal,1224 ORCHARD DR,5094.117412215212,11.911701584927597
50,RL,55.0,7264,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0.0,952.0,952.0,GasW,4,0,SBrkr,952,596,0,1548,0.0,0.0,2,1,3,1,5,5,7,0,0,Detchd,1978.0,1,2.0,672.0,3,3,2,74,0,0,0,144,0,0,0,None,0,10,2009,WD,Normal,1111 ORCHARD DR,4954.584264950492,12.230765258120545
70,RL,50.0,4960,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,7,1930,1982,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,297.0,297.0,GasA,5,1,SBrkr,1001,653,0,1654,0.0,0.0,2,0,3,1,3,7,7,1,4,Detchd,1955.0,1,1.0,336.0,3,3,0,244,60,0,0,0,0,0,0,None,0,5,2009,WD,Normal,1020 RIDGEWOOD AVE,4164.432667935421,11.827736204810263
30,RL,51.0,8854,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,6,1916,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,952.0,952.0,Grav,2,0,FuseF,952,0,0,952,0.0,0.0,1,0,2,1,2,4,7,1,4,Detchd,1916.0,1,1.0,192.0,2,1,1,0,98,0,0,40,0,0,0,None,0,5,2009,WD,Normal,1021 RIDGEWOOD AVE,4278.991798917665,11.703545824578878
50,RM,50.0,6000,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,672.0,1,0.0,0.0,672.0,GasA,3,1,SBrkr,757,567,0,1324,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1936.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2009,WD,Normal,1210 CURTISS AVE,4504.989432521434,11.759785542901755
50,RM,50.0,6000,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3,3,1,1,0.0,1,0.0,698.0,698.0,GasA,3,1,SBrkr,786,390,0,1176,0.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1999.0,1,2.0,624.0,3,3,0,210,0,0,0,0,0,0,0,None,0,7,2009,WD,Normal,1226 CURTISS AVE,4687.284304344951,11.812289042195847
50,RM,50.0,6000,Pave,None,3,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,5,1,SBrkr,884,464,0,1348,1.0,0.0,1,0,3,1,3,5,7,1,2,Detchd,1960.0,1,1.0,216.0,3,3,0,0,0,208,0,0,0,0,0,None,0,5,2009,WD,Normal,1201 ROOSEVELT AVE,4241.852342711561,11.669929213779893
50,RM,50.0,6000,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,5,1,FuseF,825,587,0,1412,0.0,0.0,1,0,4,1,3,6,7,1,4,Detchd,1939.0,1,1.0,280.0,3,3,2,45,0,0,0,0,0,0,0,None,0,5,2009,WD,Normal,1206 MARSTON AVE,4335.213828565134,11.794337924408413
50,RM,60.0,6000,Pave,None,3,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1924,1950,Gable,CompShg,Stucco,Stucco,BrkFace,444.0,3,3,BrkTil,3,3,1,3,220.0,1,0.0,248.0,468.0,GasA,4,1,SBrkr,822,320,0,1142,0.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1924.0,3,1.0,320.0,3,3,2,0,0,98,0,0,0,0,0,None,0,6,2009,WD,Normal,803 12TH ST,4154.894728613999,11.440354772135393
45,RM,50.0,6000,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,4,1,SBrkr,904,0,0,904,0.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1926.0,1,1.0,180.0,3,3,2,0,0,105,0,0,0,0,0,None,0,1,2009,WD,Normal,1214 ROOSEVELT AVE,4322.8474790361215,11.686878772093667
30,RM,60.0,6911,Pave,None,3,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,2,2,405.0,1,0.0,740.0,1145.0,GasA,3,1,SBrkr,1301,0,0,1301,0.0,0.0,1,0,2,1,2,5,6,0,0,Detchd,1965.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,None,0,10,2009,WD,Normal,1015 CURTISS AVE,4006.6987638137866,11.512925464970229
50,RM,51.0,6120,Pave,None,3,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3,3,1,1,0.0,1,0.0,927.0,927.0,GasA,3,1,SBrkr,1067,472,0,1539,0.0,0.0,1,1,3,1,3,5,7,0,0,Detchd,1995.0,1,2.0,576.0,3,3,2,112,0,0,0,0,0,0,3,None,0,4,2009,WD,Normal,1125 MARSTON AVE,4260.4175830572885,11.86005499606543
50,RM,51.0,6120,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,5,1,SBrkr,989,584,0,1573,0.0,0.0,1,0,3,1,4,6,7,0,0,Detchd,1935.0,1,1.0,240.0,3,3,2,0,0,54,0,120,0,0,0,None,0,7,2009,WD,Normal,1119 MARSTON AVE,4170.089757792079,11.79810440720389
30,RM,51.0,6120,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,3,2,1,1,0.0,1,0.0,264.0,264.0,Grav,2,0,FuseA,800,0,0,800,0.0,0.0,1,0,1,1,2,4,3,1,1,None,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,1,2009,ConLw,Normal,1109 MARSTON AVE,4034.7235564502084,11.002099841204238
30,RM,51.0,6120,Pave,None,3,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,4,209.0,1,0.0,506.0,715.0,GasA,3,1,FuseA,875,0,0,875,1.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1931.0,1,1.0,180.0,2,3,2,48,0,0,0,0,0,0,0,None,0,11,2009,WD,Normal,1003 MARSTON AVE,3713.200383403727,11.56171562913966
30,RM,51.0,6120,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1925,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,960.0,960.0,GasA,4,1,SBrkr,995,0,0,995,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1926.0,1,1.0,264.0,3,3,2,0,15,51,0,0,0,0,3,None,0,3,2009,WD,Abnorml,1109 ROOSEVELT AVE,3903.613401160036,11.652687407345388
50,RM,51.0,6120,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,2,1,2,273.0,1,0.0,679.0,952.0,GasA,3,1,FuseA,994,588,0,1582,0.0,0.0,2,0,3,1,3,6,7,1,4,Detchd,1938.0,1,1.0,250.0,2,3,2,189,0,34,150,0,0,0,0,None,0,2,2009,WD,Normal,1106 HARDING AVE,3736.2380456368555,11.918390573078392
30,RM,50.0,8635,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3,3,1,2,134.0,1,0.0,938.0,1072.0,GasA,3,1,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1982.0,1,5.0,1184.0,2,3,1,0,0,105,0,0,0,0,0,None,0,8,2009,WD,Normal,720 10TH ST,3263.6419838425363,11.747997587149712
75,RL,51.0,11888,Pave,Pave,2,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,844.0,844.0,GasA,4,0,FuseA,1445,689,0,2134,0.0,0.0,2,0,5,1,4,10,7,0,0,Detchd,1930.0,1,2.0,441.0,3,3,2,0,60,268,0,0,0,0,0,None,0,7,2009,WD,Normal,836 BROOKRIDGE AVE,3906.1352247683367,12.27606501735021
70,RL,60.0,11414,Pave,None,2,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,BrkTil,4,3,1,1,0.0,1,0.0,728.0,728.0,GasA,3,0,SBrkr,1136,883,0,2019,0.0,0.0,1,0,3,1,4,8,7,0,0,Detchd,1997.0,1,2.0,532.0,3,3,2,509,135,0,0,0,0,0,4,None,0,10,2009,WD,Normal,600 RIDGEWOOD AVE,2710.9163270174968,12.028738630247258
70,RM,57.0,8094,Pave,Grvl,3,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,1048.0,1048.0,GasA,4,1,FuseA,1048,720,0,1768,0.0,0.0,2,0,3,1,3,8,7,0,0,Detchd,1930.0,1,2.0,576.0,2,2,2,0,0,150,0,0,0,0,0,None,0,6,2009,WD,Normal,810 HODGE AVE,2691.16687187702,11.951180395901384
70,RM,50.0,2500,Pave,Pave,3,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,4,3,PConc,3,3,1,5,299.0,1,0.0,611.0,910.0,GasA,5,1,SBrkr,916,910,0,1826,1.0,0.0,1,1,4,1,5,7,5,1,4,Attchd,1915.0,1,1.0,164.0,2,2,2,0,0,0,0,0,0,0,0,None,0,6,2009,WD,Normal,702 HODGE AVE,2292.1661453077772,11.951180395901384
70,RM,68.0,9928,Pave,Grvl,3,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,2,1,SBrkr,1272,672,0,1944,0.0,0.0,2,0,3,1,3,8,5,0,0,Detchd,1915.0,1,1.0,216.0,3,3,0,24,28,0,0,0,0,0,0,Shed,400,6,2009,WD,Normal,716 HODGE AVE,2413.3440069175263,12.100156419938624
75,RM,92.0,5520,Pave,None,3,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,6,6,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,755.0,755.0,GasA,5,1,SBrkr,929,929,371,2229,0.0,0.0,1,0,5,1,3,8,7,0,0,None,0.0,0,0,0,0,0,2,0,198,30,0,0,0,0,3,None,0,7,2009,WD,Abnorml,623 HODGE AVE,2249.1345418197106,11.55214617812351
90,RM,50.0,3000,Pave,Grvl,3,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,1,1922,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0.0,1040.0,1040.0,GasA,3,0,SBrkr,1088,1040,0,2128,0.0,0.0,2,0,4,2,3,11,1,0,0,None,0.0,0,0,0,0,0,2,0,56,0,0,0,0,0,0,None,0,9,2009,WD,Abnorml,615 HODGE AVE,2192.4618487040443,11.042921835724492
70,RM,57.0,6876,Pave,None,3,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,2,1,4,522.0,1,0.0,198.0,720.0,GasA,2,1,SBrkr,1146,784,0,1930,1.0,0.0,2,0,4,1,3,8,7,0,0,Attchd,1927.0,1,1.0,316.0,3,3,2,0,0,213,0,0,0,0,3,None,0,8,2009,WD,Normal,308 N RUSSELL AVE,3232.2562693003306,11.911701584927597
30,RM,52.0,6240,Pave,Grvl,3,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,152.0,1,0.0,628.0,780.0,GasA,3,1,FuseA,848,0,360,1208,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1962.0,1,2.0,539.0,3,3,2,0,23,112,0,0,0,0,0,None,0,1,2009,WD,Normal,118 N HAZEL AVE,2651.900171639951,11.542484267211773
70,RM,60.0,5775,Pave,None,1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,2Story,6,7,1915,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,483.0,483.0,GasA,5,1,SBrkr,741,686,0,1427,0.0,0.0,1,0,3,1,4,7,7,0,0,Attchd,1915.0,1,1.0,379.0,3,3,2,0,24,112,0,0,0,0,0,None,0,2,2009,WD,Normal,505 NORTHWESTERN AVE,1927.168511045416,11.719939634354555
190,RM,41.0,5852,Pave,None,0,Bnk,AllPub,Corner,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,5,1902,2000,Gable,CompShg,MetalSd,MetalSd,Stone,188.0,3,2,BrkTil,3,2,1,3,169.0,1,0.0,851.0,1020.0,GasA,3,0,FuseF,978,886,0,1864,0.0,0.0,2,1,6,1,3,9,7,0,0,None,0.0,0,0,0,0,0,0,0,188,102,0,0,0,0,0,None,0,5,2009,WD,Normal,731 5TH ST,1816.1436745253266,11.487607656985938
50,RM,60.0,5160,Pave,None,3,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,3,3,1,1,0.0,1,0.0,1204.0,1204.0,GasA,3,1,FuseA,1204,462,0,1666,0.0,0.0,1,0,3,1,3,4,7,0,0,Detchd,1927.0,1,1.0,384.0,2,3,2,0,0,148,0,0,0,0,0,None,0,8,2009,WD,Normal,1027 N 2ND ST,2311.3535718248345,11.813030057420567
85,RM,86.0,5160,Pave,Grvl,3,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SFoyer,4,6,1923,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,4,2,3,4,749.0,3,63.0,46.0,858.0,GasA,3,1,SBrkr,892,0,0,892,1.0,0.0,1,0,1,1,4,5,5,0,0,None,0.0,0,0,0,0,0,0,0,0,105,0,160,0,0,0,None,0,7,2009,COD,Abnorml,208 N MAPLE AVE,2334.5369305419886,11.156250521031495
190,RM,60.0,10320,Pave,Grvl,3,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,3,276.0,5,262.0,160.0,698.0,GasA,5,1,FuseF,754,649,0,1403,1.0,0.0,1,1,3,1,3,7,7,0,0,Detchd,1915.0,1,1.0,308.0,3,3,2,0,0,288,0,0,0,0,0,None,0,2,2009,WD,Normal,1021 LINCOLN WAY,2185.9841799166506,11.661345470088502
20,RL,50.0,4280,Pave,None,2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,9,1946,2001,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,2,3,1,1,0.0,1,0.0,560.0,560.0,GasA,5,1,FuseA,704,0,0,704,0.0,1.0,1,0,2,1,2,4,7,0,0,CarPort,1946.0,1,1.0,220.0,3,3,2,0,0,24,0,0,0,0,0,None,0,9,2009,WD,Normal,1112 IOWA AVE,12062.306994752897,11.393578707337662
