MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,address,Dist_from_Center_ft
60,RL,80.0,10382,Pave,None,2,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,Stone,240.0,3,3,CBlock,4,3,2,5,859.0,4,32.0,216.0,1107.0,GasA,5,1,SBrkr,1107,983,0,2090,1.0,0.0,2,1,3,1,3,7,7,2,3,Attchd,1973.0,2,2.0,484.0,3,3,2,235,204,228,0,0,0,0,0,Shed,350,11,2009,WD,Normal,200000.0,1636 JOHNSON ST,10527.64334212362
60,RL,80.0,12732,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,6,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,2,6,560.0,2,42.0,150.0,752.0,GasA,3,1,SBrkr,1285,782,0,2067,0.0,0.0,2,1,3,1,4,7,7,2,3,Attchd,1974.0,2,2.0,784.0,3,3,2,297,40,0,0,0,0,0,0,None,0,6,2009,WD,Normal,206000.0,1630 JOHNSON ST,10429.157313121714
60,RL,80.0,12936,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,4,1,4,593.0,1,0.0,130.0,723.0,GasA,3,1,SBrkr,735,660,0,1395,0.0,1.0,1,1,3,1,3,6,7,1,3,Attchd,1972.0,1,2.0,497.0,3,3,2,294,116,0,0,0,0,0,0,None,0,12,2009,WD,Normal,162000.0,1607 PIERCE CIR,10158.036274735583
60,RL,80.0,10400,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,3,3,PConc,3,3,1,1,0.0,1,0.0,932.0,932.0,GasA,4,1,SBrkr,1271,1369,0,2640,0.0,0.0,2,1,5,1,4,8,7,1,3,Attchd,1967.0,2,2.0,515.0,3,3,2,0,120,0,0,168,0,0,0,None,0,5,2009,WD,Normal,256900.0,2531 PIERCE AVE,9824.544809977979
80,RL,80.0,17871,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,3,3,CBlock,4,3,3,5,528.0,1,0.0,1152.0,1680.0,GasA,2,1,SBrkr,1724,0,0,1724,1.0,0.0,1,1,3,1,3,7,7,1,4,Attchd,1967.0,2,2.0,480.0,3,3,2,0,0,0,0,0,0,0,0,None,0,6,2009,WD,Normal,197900.0,1700 PIERCE CT,9416.73470276559
20,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,2,5,553.0,3,147.0,588.0,1288.0,GasA,3,1,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,7,1,2,Attchd,1969.0,2,2.0,502.0,3,3,2,312,11,0,0,0,0,0,0,Shed,650,8,2009,WD,Normal,163000.0,1703 24TH ST,9449.565875724351
20,RL,75.0,9000,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,CBlock,3,3,3,4,955.0,1,0.0,261.0,1216.0,GasA,3,1,SBrkr,1216,0,0,1216,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1969.0,1,1.0,336.0,3,3,2,0,0,0,0,0,0,0,3,None,0,8,2009,WD,Abnorml,113000.0,1711 24TH ST,9482.954004033843
60,RL,80.0,13774,Pave,None,2,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1977,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,283.0,3,4,PConc,4,3,1,6,432.0,1,0.0,476.0,908.0,GasA,5,1,SBrkr,1316,972,0,2288,0.0,0.0,1,2,4,1,4,8,7,2,3,Attchd,1977.0,2,2.0,520.0,3,3,2,321,72,0,0,156,0,0,0,None,0,11,2009,WD,Normal,230000.0,2137 PRAIRIE VIEW EAST,9331.936899236016
20,RL,80.0,9650,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,4,3,1,5,686.0,1,0.0,664.0,1350.0,GasA,3,1,SBrkr,1334,0,0,1334,0.0,1.0,2,0,2,1,3,6,7,1,3,Attchd,1977.0,2,2.0,630.0,3,3,2,0,16,0,0,0,0,0,0,None,0,4,2009,WD,Normal,167900.0,2204 PRAIRIE VIEW EAST,9547.281903116562
20,RL,78.0,10140,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,2,144.0,6,1127.0,379.0,1650.0,GasA,5,1,SBrkr,1680,0,0,1680,1.0,0.0,2,0,3,1,4,7,3,1,3,Attchd,1998.0,3,2.0,583.0,3,3,2,78,73,0,0,0,0,0,0,None,0,6,2009,WD,Normal,213250.0,2219 HAYES AVE,8979.544301207688
60,RL,70.0,8400,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,6,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,643.0,1,0.0,167.0,810.0,GasA,5,1,SBrkr,810,855,0,1665,1.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,2001.0,3,2.0,528.0,3,3,2,0,45,0,0,0,0,0,0,None,0,11,2009,WD,Normal,227000.0,2304 FILLMORE AVE,9087.32239452272
20,RL,62.0,7130,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,3,3,1,4,648.0,1,0.0,216.0,864.0,GasA,3,1,SBrkr,864,0,0,864,0.0,1.0,1,0,2,1,3,5,7,0,0,Attchd,1967.0,3,1.0,312.0,3,3,2,0,0,0,0,0,0,0,4,None,0,6,2009,WD,Normal,130000.0,1406 JOHNSON ST,10056.772955377151
20,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1568.0,1568.0,GasA,3,1,SBrkr,1568,0,0,1568,0.0,0.0,1,1,3,1,3,7,7,0,0,Attchd,1967.0,1,2.0,440.0,3,3,2,160,40,0,0,0,0,0,0,None,0,3,2009,COD,Normal,143000.0,1223 25TH ST,9190.310929326259
20,RL,70.0,9100,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,338.0,3,466.0,121.0,925.0,GasA,5,1,SBrkr,925,0,0,925,0.0,1.0,1,0,2,1,3,5,7,0,0,Detchd,1965.0,1,1.0,429.0,3,3,2,0,0,0,0,0,0,0,2,None,0,7,2009,WD,Normal,117500.0,2514 MELROSE AVE,9076.140903916132
60,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,252.0,3,3,CBlock,3,3,1,5,698.0,1,0.0,467.0,1165.0,GasA,4,1,SBrkr,1165,896,0,2061,0.0,1.0,2,1,4,1,3,8,7,1,3,Attchd,1974.0,2,2.0,498.0,3,3,2,0,77,0,0,196,0,0,0,None,0,5,2009,COD,Abnorml,168500.0,2300 VAN BUREN AVE,8787.70978834275
85,RL,80.0,16500,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,509.0,3,3,CBlock,4,3,3,6,962.0,1,0.0,270.0,1232.0,GasA,2,1,SBrkr,1320,0,0,1320,0.0,1.0,2,0,3,1,3,5,7,1,4,Attchd,1971.0,2,2.0,495.0,3,3,2,0,20,0,0,0,0,0,0,None,0,5,2009,WD,Normal,172500.0,2233 MCKINLEY CT,8314.792623557763
20,RL,80.0,9790,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,251.0,2,630.0,491.0,1372.0,GasA,3,1,SBrkr,1342,0,0,1342,0.0,0.0,2,0,3,1,3,7,7,1,4,Attchd,1967.0,1,2.0,457.0,3,3,2,0,0,0,0,197,0,0,0,None,0,9,2009,WD,Normal,161500.0,2116 NORTHWESTERN AVE,8025.890857340537
20,RL,60.0,7436,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1960,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,734.0,1,0.0,160.0,894.0,GasA,4,1,SBrkr,894,0,0,894,1.0,0.0,1,0,2,1,3,5,7,1,1,Detchd,1988.0,1,2.0,396.0,3,3,2,0,0,0,360,0,0,0,2,None,0,8,2009,WD,Normal,141500.0,2103 MELROSE AVE,7613.879755540272
20,RL,65.0,8125,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,403.0,1,0.0,461.0,864.0,GasA,5,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1960.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,None,0,9,2009,WD,Normal,118000.0,2013 MELROSE AVE,7438.365820231096
20,RL,70.0,9100,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,612.0,1,0.0,252.0,864.0,GasA,5,1,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,2008.0,1,1.0,300.0,5,5,2,0,0,0,0,0,0,0,0,Shed,450,10,2009,WD,Normal,127500.0,2301 FERNDALE AVE,8324.594871233867
20,RL,73.0,9450,Pave,None,2,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,160.0,3,3,CBlock,3,3,1,4,775.0,1,0.0,265.0,1040.0,GasA,3,1,SBrkr,1362,0,0,1362,1.0,0.0,1,0,3,1,3,6,7,1,4,Attchd,1982.0,2,3.0,768.0,3,3,2,0,0,84,0,0,0,0,3,None,0,5,2009,WD,Normal,140000.0,2105 FURMAN DR,7821.998421317673
20,RL,73.0,13495,Pave,None,2,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,3,4,CBlock,3,3,1,4,625.0,2,201.0,222.0,1048.0,GasA,2,1,SBrkr,1728,0,0,1728,1.0,0.0,2,0,3,1,3,7,6,1,4,Detchd,1956.0,1,2.0,576.0,3,3,2,0,99,0,0,0,0,0,0,None,0,7,2009,WD,Normal,177625.0,2102 FURMAN DR,7655.86413586667
90,RL,85.0,11475,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1584.0,1584.0,GasA,3,1,SBrkr,1776,0,0,1776,1.0,0.0,2,0,4,2,3,9,7,0,0,Detchd,1968.0,1,3.0,888.0,3,3,2,0,25,0,0,0,0,0,0,None,0,7,2009,COD,Abnorml,110000.0,2304 FERNDALE AVE,8323.496375121531
20,RL,100.0,10004,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,3,3,CBlock,3,3,1,3,196.0,4,345.0,975.0,1516.0,GasA,3,1,SBrkr,1516,0,0,1516,0.0,0.0,1,1,3,1,3,6,7,0,0,Attchd,1964.0,2,2.0,472.0,3,3,2,0,0,0,0,152,0,0,0,None,0,2,2009,WD,Normal,167000.0,1827 COOLIDGE DR,7490.128105606937
20,RL,85.0,9350,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1995,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,217.0,3,3,CBlock,3,3,1,5,310.0,4,512.0,491.0,1313.0,GasA,3,1,SBrkr,1313,0,0,1313,1.0,0.0,1,1,3,1,4,6,7,1,3,Attchd,1961.0,2,2.0,610.0,3,3,2,172,28,0,0,121,0,0,3,None,0,2,2009,WD,Normal,153000.0,1413 16TH ST,6597.566443605346
20,RL,115.0,10500,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,Stone,144.0,3,4,CBlock,3,3,1,2,998.0,1,0.0,294.0,1292.0,GasA,3,1,SBrkr,1292,0,0,1292,1.0,0.0,1,1,3,1,3,6,7,2,4,Detchd,1964.0,1,2.0,520.0,3,3,2,0,32,0,0,92,0,0,0,None,0,7,2009,COD,Abnorml,145100.0,1829 BEL AIR DR,7182.909232275232
20,RL,73.0,11000,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,3,3,CBlock,3,3,2,4,740.0,3,230.0,184.0,1154.0,GasA,5,1,SBrkr,1154,0,0,1154,0.0,0.0,1,1,3,1,3,6,7,1,1,Attchd,1966.0,2,2.0,480.0,3,3,2,0,58,0,0,0,0,0,3,None,0,11,2009,WD,Normal,154000.0,1824 ARTHUR CIR,7225.417850555596
60,RL,73.0,8970,Pave,None,2,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,5,388.0,1,0.0,356.0,744.0,GasA,3,1,SBrkr,825,1315,0,2140,0.0,0.0,2,1,4,1,3,7,7,1,3,Attchd,1965.0,3,2.0,549.0,3,3,2,0,40,264,0,0,0,0,3,None,0,6,2009,WD,Normal,177500.0,1405 ARTHUR DR,7037.914287677808
80,RL,73.0,12095,Pave,None,2,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,3,4,CBlock,3,3,4,3,564.0,1,0.0,563.0,1127.0,GasA,3,1,SBrkr,1445,0,0,1445,0.0,0.0,1,1,3,1,3,7,7,1,2,Attchd,1964.0,2,2.0,645.0,3,3,2,180,0,0,0,0,0,0,3,None,0,8,2009,WD,Normal,158000.0,1902 BEL AIR CIR,7171.10553365335
20,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,132.0,3,3,CBlock,3,3,1,5,991.0,1,0.0,50.0,1041.0,GasA,5,1,SBrkr,1041,0,0,1041,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1959.0,2,1.0,270.0,3,3,2,224,88,0,0,0,0,0,3,None,0,7,2009,WD,Normal,124500.0,1926 HUNZIKER DR,7274.223547771987
80,RL,85.0,11475,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,90.0,3,3,CBlock,3,3,4,5,568.0,1,0.0,640.0,1208.0,GasA,5,1,SBrkr,1576,0,0,1576,1.0,0.0,1,0,4,1,4,7,7,1,1,BuiltIn,1961.0,3,2.0,368.0,3,3,2,85,0,0,0,0,0,0,0,None,0,9,2009,WD,Normal,174500.0,1718 ROOSEVELT AVE,6470.830619412709
20,RL,68.0,9768,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,100.0,5,247.0,613.0,960.0,GasA,4,1,SBrkr,960,0,0,960,1.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1955.0,2,1.0,330.0,3,3,2,0,70,0,0,0,0,0,3,None,0,2,2009,WD,Normal,122000.0,803 16TH ST,5948.951018125684
30,RL,50.0,5330,Pave,None,3,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,1,2,280.0,1,0.0,140.0,420.0,GasA,4,1,SBrkr,708,0,0,708,0.0,0.0,1,0,2,1,2,5,7,0,0,None,0.0,0,0,0,0,0,2,164,0,0,0,0,0,0,0,None,0,12,2009,WD,Normal,82500.0,1427 SUMMIT AVE,6031.804075251253
50,RL,51.0,7015,Pave,None,2,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,3,3,CBlock,3,3,1,2,185.0,1,0.0,524.0,709.0,GasA,3,1,SBrkr,979,224,0,1203,1.0,0.0,1,0,3,1,4,5,7,1,3,Detchd,1950.0,1,1.0,352.0,3,3,2,0,0,248,0,0,0,0,0,None,0,7,2009,WD,Normal,110000.0,1415 CRESCENT ST,5731.882710734051
20,RL,128.0,12160,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,3,3,CBlock,3,3,1,4,1024.0,1,0.0,481.0,1505.0,GasA,5,1,SBrkr,1505,0,0,1505,1.0,0.0,1,0,2,1,3,6,7,1,3,Attchd,1953.0,2,2.0,505.0,3,3,2,0,0,0,162,0,0,0,0,None,0,2,2009,WD,Normal,149500.0,1306 NORTHWESTERN AVE,5089.864870594221
20,RL,90.0,9900,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkCmn,BrkCmn,None,0.0,4,3,CBlock,3,3,1,3,1173.0,1,0.0,507.0,1680.0,GasA,3,1,SBrkr,1691,0,0,1691,1.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1967.0,1,2.0,550.0,4,3,2,0,67,260,0,0,0,0,3,None,0,4,2009,WD,Normal,175000.0,1428 NORTHWESTERN AVE,5697.698285808141
20,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,3,3,CBlock,3,3,1,6,1285.0,1,0.0,131.0,1416.0,GasA,3,1,SBrkr,1644,0,0,1644,1.0,0.0,1,0,3,1,3,7,7,2,4,Attchd,1953.0,3,2.0,418.0,3,3,2,110,0,0,0,0,0,0,0,None,0,10,2009,WD,Normal,167000.0,1315 MARSTON AVE,4960.872072160307
20,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,504.0,1,0.0,546.0,1050.0,GasA,4,1,SBrkr,1050,0,0,1050,0.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1956.0,1,1.0,338.0,3,3,2,0,0,0,0,0,0,0,0,None,0,6,2009,WD,Normal,128900.0,1530 CURTISS AVE,5908.665577335776
50,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,4,120.0,1,0.0,736.0,856.0,GasA,5,1,SBrkr,1112,556,0,1668,0.0,0.0,1,1,3,1,3,6,5,0,0,Attchd,1950.0,1,1.0,271.0,3,3,2,0,0,0,0,0,0,0,3,None,0,9,2009,WD,Normal,140000.0,1411 ROOSEVELT AVE,5158.31281906547
20,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,CBlock,3,3,1,5,607.0,1,0.0,506.0,1113.0,GasA,4,1,SBrkr,1113,0,0,1113,0.0,0.0,1,0,3,1,4,5,7,1,4,Attchd,1950.0,1,1.0,264.0,3,3,2,0,80,120,0,0,0,0,0,None,0,7,2009,WD,Normal,147000.0,1428 ROOSEVELT AVE,5337.529143501857
90,RL,65.0,8944,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1584.0,1584.0,GasA,3,1,SBrkr,1584,0,0,1584,0.0,0.0,2,0,4,2,3,8,4,0,0,Detchd,1967.0,1,3.0,792.0,3,3,2,0,152,0,0,0,0,0,0,None,0,4,2009,WD,Normal,124000.0,2718 LUTHER DR,9510.613583136921
20,RL,92.0,10573,Pave,None,2,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1961,1961,Hip,CompShg,MetalSd,MetalSd,BrkFace,3.0,3,3,CBlock,3,3,1,3,1312.0,1,0.0,141.0,1453.0,GasA,5,1,SBrkr,1453,0,0,1453,1.0,0.0,2,0,3,1,3,6,7,1,3,Attchd,1961.0,2,2.0,530.0,3,3,2,0,49,0,0,288,0,0,4,None,0,4,2009,WD,Normal,187500.0,510 LUTHER DR,9271.197845736173
20,RL,73.0,9500,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,3,3,CBlock,4,3,1,4,609.0,1,0.0,785.0,1394.0,GasA,4,1,SBrkr,1394,0,0,1394,1.0,0.0,1,1,3,1,3,6,7,2,4,Attchd,1963.0,2,2.0,514.0,3,3,2,0,76,0,0,185,0,0,0,None,0,7,2009,WD,Normal,159000.0,2519 KELLOGG AVE,8955.014330542483
20,RL,80.0,14695,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1966,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,3,4,CBlock,3,3,1,5,1387.0,1,0.0,175.0,1562.0,GasA,4,1,SBrkr,1567,0,0,1567,1.0,0.0,2,0,2,1,4,5,7,2,4,Attchd,1966.0,1,2.0,542.0,3,3,2,0,110,0,0,342,0,0,2,None,0,7,2009,WD,Normal,256000.0,2720 THOMPSON DR,9528.927058487468
60,RL,85.0,13600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,4,454.0,1,0.0,314.0,768.0,GasA,3,1,SBrkr,1186,800,0,1986,0.0,0.0,2,1,3,1,3,7,7,3,2,Attchd,1965.0,1,2.0,486.0,3,3,2,0,42,0,0,189,0,0,0,None,0,10,2009,WD,Normal,205000.0,2732 THOMPSON DR,9702.887648253909
60,RL,100.0,13000,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,3,4,CBlock,4,3,1,3,448.0,1,0.0,448.0,896.0,GasA,3,1,SBrkr,1182,960,0,2142,0.0,0.0,2,1,4,1,4,8,7,1,4,Attchd,1968.0,3,1.0,509.0,3,3,2,0,72,0,0,252,0,0,0,None,0,6,2009,WD,Normal,193500.0,2529 NORTHWOOD DR,9269.653353194988
20,RL,120.0,13560,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,3,3,CBlock,2,2,1,1,0.0,1,0.0,1392.0,1392.0,GasA,4,1,SBrkr,1392,0,0,1392,1.0,0.0,1,0,2,1,3,5,2,2,3,Attchd,1968.0,2,2.0,576.0,3,3,2,0,0,240,0,0,0,0,0,None,0,7,2009,WD,Normal,110000.0,2407 DUFF AVE,8509.798931994583
50,RL,73.0,12513,Pave,None,2,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,2,1,1,0.0,1,0.0,715.0,715.0,GasA,4,1,SBrkr,1281,457,0,1738,0.0,0.0,2,0,4,1,3,7,7,1,4,Attchd,1920.0,1,1.0,368.0,3,3,2,55,0,0,0,0,0,0,0,None,0,6,2009,WD,Normal,104900.0,2201 BARR DR,7815.975204060739
20,RL,73.0,8760,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,164.0,4,3,CBlock,3,3,1,5,856.0,1,0.0,313.0,1169.0,GasA,3,1,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1956.0,2,1.0,286.0,3,3,2,257,0,0,0,0,0,0,0,None,0,6,2009,WD,Normal,150000.0,2203 JENSEN AVE,7790.562010976004
